bitrix24_partner_number,title,site,phone,email,logo_url,detail_page_url,zone,scraped_at
1000478,ALGUS,https://algus.net,"+7 (3513) 29-87-04",mail@algus.net,"https://www.1c-bitrix.ru/upload/iblock/641/ldtz1d7c8vzifp3zsd6n3mhs3l07pvww/Лого на почту (1).png",/partners/partner/1000478/,ru,2026-06-23T16:10:35+00:00
9614799,"Бизнес Апгрейд",https://bizgrade.ru,+78432160612,it@bizgrade.ru,"https://www.1c-bitrix.ru/upload/iblock/c55/logo-b-u (1).png",/partners/partner/9614799/,ru,2026-06-23T16:10:38+00:00
10416266,Делобот,https://delobot.ru,+74951516174,clients@delo-bot.ru,https://www.1c-bitrix.ru/upload/iblock/b42/hkgvt6dhqaw0d2mkl3guthnkgsrqxexc/135_Logo_2.png,/partners/partner/10416266/,ru,2026-06-23T16:10:41+00:00
13729874,"24 ИТ Про",https://24itpro.bitrix24site.ru,"+7 (800) 101-06-01",24itpro@gmail.com,https://www.1c-bitrix.ru/upload/iblock/4e5/u1i7v1wivtgxmjjims09brloeun3js74/logo.png,/partners/partner/13729874/,ru,2026-06-23T16:10:43+00:00
16942612,Интегратор24,https://интегратор24.рф,+79339336202,9247050986@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/610/g75px03b1455731i3jm6yi573ua47ndk/logo in24.png",/partners/partner/16942612/,ru,2026-06-23T16:10:45+00:00
850698,Адвебс,https://adwebs.ru/,"+7 (495) 777-39-36",order@adwebs.ru,https://www.1c-bitrix.ru/upload/iblock/f6d/v8q9ws1q1tqaevyuv2jg5oem2fsvz16c/logo-avatar-min.png,/partners/partner/850698/,ru,2026-06-23T16:10:48+00:00
10872828,"Бутик Автоматизации",https://vyb-consulting.ru/,+79047777109,vybornov-consulting@internet.ru,https://www.1c-bitrix.ru/upload/iblock/4dc/93uc343bbejzqpgnlf63t3gi6n7shy98/логотип.png,/partners/partner/10872828/,ru,2026-06-23T16:10:53+00:00
11999652,Индиго-ДМ,https://indigo-dm.ru/,+79888976501,info@indigo-dm.ru,https://www.1c-bitrix.ru/upload/iblock/e05/z6g32jnh0d40wb21lb8ek90ln4viuhl5/IDM_Logo.png,/partners/partner/11999652/,ru,2026-06-23T16:10:55+00:00
24062090,XVendeX,https://xvendex.ru/,89872636731,info@xvendex.ru,https://www.1c-bitrix.ru/upload/iblock/667/dag59onzbzehx1m55mlvkp2jii7m2880/logo_xvendex_175x135.png,/partners/partner/24062090/,ru,2026-06-23T16:10:57+00:00
9163667,"New Way",https://newway-studio.ru,"+7 (495) 127-06-33",info@newway.site,https://www.1c-bitrix.ru/upload/iblock/91d/a1y8iep4m9hl0hik6zyszw8c16dh0s67/logo_hires.png,/partners/partner/9163667/,ru,2026-06-23T16:11:00+00:00
16362966,"Формула развития",https://formula-r.bitrix24site.ru/,89175409639,jisaleks@gmail.com,https://www.1c-bitrix.ru/upload/iblock/f14/9x5l33x79vjojrsbo3x57wlz1uuox3lz/Screenshot_1.png,/partners/partner/16362966/,ru,2026-06-23T16:11:02+00:00
23286576,DataMetrics,https://data-metrics.ru/,+79963324016,info.datametrics@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/554/ps9lsixc5vm54a8xwkeb99gr921jqbs0/photo_2025-04-08_19-09-51.jpg,/partners/partner/23286576/,ru,2026-06-23T16:11:05+00:00
259444,EMPIS,https://empis.ru,"+7 (495) 118-30-13",rvn@empis.ru,https://www.1c-bitrix.ru/upload/iblock/767/3d1/logo.jpg,/partners/partner/259444/,ru,2026-06-23T16:11:07+00:00
530283,DFAKTOR,https://dfaktor.ru,+78007758745,i@dfaktor.ru,https://www.1c-bitrix.ru/upload/iblock/0d0/logo1.png,/partners/partner/530283/,ru,2026-06-23T16:11:09+00:00
8929,ПРОФЛАЙН,https://b24.prof-line.ru/,"+7 495 543-76-78",sales@prof-line.ru,https://www.1c-bitrix.ru/upload/iblock/b70/7pr21j7xmfmmhv4kwaamzcxkvcn7usb3/logo_b24_1x.png,/partners/partner/8929/,ru,2026-06-23T16:11:12+00:00
237381,"АйТи Решения",https://www.aisol.ru,"(4942) 466-366",info@aisol.ru,https://www.1c-bitrix.ru/upload/iblock/2d7/logo190_88_jpg.jpg,/partners/partner/237381/,ru,2026-06-23T16:11:14+00:00
1599223,WbS,https://weblst.ru,89119930787,admin@weblst.ru,"https://www.1c-bitrix.ru/upload/iblock/042/xg5wko8j16a32e73qikd97by27kiuvh8/logo (1) 1.png",/partners/partner/1599223/,ru,2026-06-23T16:11:17+00:00
27737438,"Прайм Бит",https://prime-bit.ru/,+79000274087,prime-bit@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/1d8/xzbcuilczo0dammm62a7yul0crez0yib/Белый логотип без фона (1).png",/partners/partner/27737438/,ru,2026-06-23T16:11:19+00:00
14741310,"B2B marketing",https://marketing-for-b2b.ru/,+79680125090,sudoplatov.mikhail@yandex.com,https://www.1c-bitrix.ru/upload/iblock/ffd/tjf2i392cm0m7vt4q68wt9db2h706saq/b2b.jpg,/partners/partner/14741310/,ru,2026-06-23T16:11:24+00:00
986030,Alt-TAIR,https://alt-tair.ru,"+7 928 847 74 12",u.v.o@mail.ru,https://www.1c-bitrix.ru/upload/iblock/4a9/zrqwgm306ct39x6po3n2rxakm68e81l8/Logo1.png,/partners/partner/986030/,ru,2026-06-23T16:11:27+00:00
1389037,"Black Cube",https://blackcube.ru,"+7 (812) 425-24-28",hello@blackcube.ru,https://www.1c-bitrix.ru/upload/iblock/61a/hwf4dz32g7t9sy3943ueun72vmic9akw/Blackcube512.png,/partners/partner/1389037/,ru,2026-06-23T16:11:29+00:00
10796104,DES,https://www.des-it.pro/,"+7 9126560888",dvs@des-it.pro,https://www.1c-bitrix.ru/upload/iblock/969/xl0sjn9yeel5pn8vqle148u0u3jgjl3h/des-end.png,/partners/partner/10796104/,ru,2026-06-23T16:11:31+00:00
15953316,orgBox,https://orgBox.net,+79649670128,eugene@slusar.ru,https://www.1c-bitrix.ru/upload/iblock/89d/2ymwgnyj3xv1yh4y3r5k5upb5ff0xmic/logo.png,/partners/partner/15953316/,ru,2026-06-23T16:11:34+00:00
23755518,"AR DigitaL",https://ardigita1.ru,+79954920455,Ar.digita1@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/2c6/acchy91mubrmistujxiw3jt24zrwz645/Digital (175 x 135 пикс.).png",/partners/partner/23755518/,ru,2026-06-23T16:11:36+00:00
27658874,"SIOT Tech",https://siot-tech.ru/,88007779642,service@siot-tech.ru,https://www.1c-bitrix.ru/upload/iblock/5b6/lc07pp16730oslqxyncztonrw4exmwpt/siot_1x.png,/partners/partner/27658874/,ru,2026-06-23T16:11:38+00:00
217596,Prominado,https://prominado.ru,"+7 (4852) 288-277",info@prominado.ru,https://www.1c-bitrix.ru/upload/iblock/243/8mwah8m3baxxr48j133ird1mwlhh0snx/Prominado-Full-Logo.png,/partners/partner/217596/,ru,2026-06-23T16:11:41+00:00
17880690,NelisDev,https://pb24.nelisdev.ru/,+79089015036,info@nelisdev.ru,https://www.1c-bitrix.ru/upload/iblock/4e0/g6u0v2cztimcgvrz1keektzichlhm0w0/b24logo_175.png,/partners/partner/17880690/,ru,2026-06-23T16:11:43+00:00
20730012,itbx.ru,https://itbx.ru,"+7 (988) 674-56-78",info@itbx.ru,https://www.1c-bitrix.ru/upload/iblock/31c/evggbkcqmn6hiqkqkzb2zq9n83c04246/logo.png,/partners/partner/20730012/,ru,2026-06-23T16:11:45+00:00
24374578,Сократ,https://sk18.ru,"+(3412) 22-24-85",sk18@sk18.ru,https://www.1c-bitrix.ru/upload/iblock/3d7/4eajw440c18pq5bj01gxq8l5fl4myfnv/Снимок1.jpg,/partners/partner/24374578/,ru,2026-06-23T16:11:48+00:00
6450571,"CRM LAND",https://crmland.ru,+7(495)532-28-53,zakaz@crmland.ru,"https://www.1c-bitrix.ru/upload/iblock/1dd/для Б24.png",/partners/partner/6450571/,ru,2026-06-23T16:11:50+00:00
8350759,"Правильные кассы",https://kkmz.ru,8-800-101-08-25,info@kkmz.ru,https://www.1c-bitrix.ru/upload/iblock/ab5/2019-10-31_18-01-02.png,/partners/partner/8350759/,ru,2026-06-23T16:11:55+00:00
8759533,SV84,https://www.sv84.ru/,+79639619810,sv84ru@gmail.com,https://www.1c-bitrix.ru/upload/iblock/5e7/e69/logo.png,/partners/partner/8759533/,ru,2026-06-23T16:11:57+00:00
12342298,INTEGRITY,https://ntegrity24.ru,+73432269004,v@integrity24.ru,"https://www.1c-bitrix.ru/upload/iblock/1e5/logo 135х135 пикселей.png",/partners/partner/12342298/,ru,2026-06-23T16:12:00+00:00
17521340,it-strong,https://itstrong.bitrix24site.ru/,+79002191990,shemenkovd@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/089/dov3yuo9ui01tc6i2414st436ijmetl2/logo мини.png",/partners/partner/17521340/,ru,2026-06-23T16:12:02+00:00
27377218,"Smello Technology",https://smello.ru/,+79996009997,sales@smello.ru,"https://www.1c-bitrix.ru/upload/iblock/764/7mnkpy562mh8if96fn7vxscrcvhilh0h/Ресурс 6.png",/partners/partner/27377218/,ru,2026-06-23T16:12:04+00:00
1125890,"Krogrim Digital Group",https://krogrim.ru/,"+7 (980) 018-77-40",info@krogrim.ru,https://www.1c-bitrix.ru/upload/iblock/58f/fzhcbxvydbf74wsuil71tvabqc8z8644/krogrim_logo.png,/partners/partner/1125890/,ru,2026-06-23T16:12:07+00:00
10481342,Триас,https://trias-production.ru/,"8 (495) 215-19-84",info@trias-production.ru,https://www.1c-bitrix.ru/upload/iblock/d19/6j9hs1oa9v84iwr2buvwygs8avbma0jc/175.png,/partners/partner/10481342/,ru,2026-06-23T16:12:09+00:00
12836935,MegaBPM,https://megabpm.ru,"+7 (987) 313-02-02",info@megabpm.ru,"https://www.1c-bitrix.ru/upload/iblock/25f/huo4g0modovmfeqjom6ueygruzsfgvl1/Frame 51.png",/partners/partner/12836935/,ru,2026-06-23T16:12:12+00:00
21537840,"System Labs",https://system-labs.ru/,"+7 (922) 794-08-02",info@system-labs.ru,"https://www.1c-bitrix.ru/upload/iblock/143/ud3g3pzwynveujbeavhbz70g5y29w18y/Logo mini.png",/partners/partner/21537840/,ru,2026-06-23T16:12:14+00:00
25944022,"СВ Групп",https://svg72.bitrix24site.ru,"+7 (3452) 38-14-99",info@svg72.ru,https://www.1c-bitrix.ru/upload/iblock/a8a/gbffq445of89pp8lzn5smy4o32t72ljv/logonew2_1x.png,/partners/partner/25944022/,ru,2026-06-23T16:12:16+00:00
1951285,MatrixN,https://matrix-n.ru,+7-383-3750862,info@matrix-n.ru,"https://www.1c-bitrix.ru/upload/iblock/872/Лого квадрат.jpg",/partners/partner/1951285/,ru,2026-06-23T16:12:19+00:00
11079290,Beyond,https://beyond.net.ru,"+7 495 118-21-41",hi@beyond.net.ru,https://www.1c-bitrix.ru/upload/iblock/dbf/logo-beyond-2020.png,/partners/partner/11079290/,ru,2026-06-23T16:12:21+00:00
11259616,Digials,https://digials.ru,"+7 (969) 777-50-90",mail@digials.ru,"https://www.1c-bitrix.ru/upload/iblock/417/Digials_черный_фон 175x135.jpg",/partners/partner/11259616/,ru,2026-06-23T16:12:26+00:00
12285616,ONRISE,https://onrise.xyz/ru/,+79952660966,hello@onrise.xyz,https://www.1c-bitrix.ru/upload/iblock/755/q3zoe18zwzm2a5wmo3irsjvykrkfx5h5/onrise-for-1c-bitrix.png,/partners/partner/12285616/,ru,2026-06-23T16:12:28+00:00
24109034,"IT Прагма",https://promo.it-pragma.ru/,"+7 (925) 224-7222",bitrix@itpragma.ru,"https://www.1c-bitrix.ru/upload/iblock/eb3/u09lj1ik3ysz11cot89g30n9r449a1t3/Лого на белом.jpg",/partners/partner/24109034/,ru,2026-06-23T16:12:31+00:00
391181,WRP,https://wrp.ru/,"+7 (495) 230-20-53",info@wrp.ru,https://www.1c-bitrix.ru/upload/iblock/12a/ng3ogot6xe4142xa5894lbice9peiytt/logo_bus.png,/partners/partner/391181/,ru,2026-06-23T16:12:33+00:00
23128690,"I Like IT",https://ilikeit-group.ru/,"+7 (495) 540-47-67",v.mekh@ilkit.ru,"https://www.1c-bitrix.ru/upload/iblock/62d/kwzix0wzsmmscyqjskeo5fi6ceif5lja/logo под битрикс.png",/partners/partner/23128690/,ru,2026-06-23T16:12:35+00:00
717906,WebIndigo,https://webindigo.ru,+79250102332,a.kevkhiev@webindigo.ru,https://www.1c-bitrix.ru/upload/iblock/58a/logo22.png,/partners/partner/717906/,ru,2026-06-23T16:12:38+00:00
9679707,TwoIntegra,http://twointegra.ru/,+79678792236,twointegra@gmail.com,https://www.1c-bitrix.ru/upload/iblock/cb3/ogk334rfr2dsc4glcypskp1od9x026nh/logo_0Ja1FU0i.png,/partners/partner/9679707/,ru,2026-06-23T16:12:40+00:00
20105526,deVeles,https://develes.bitrix24site.ru/,+73432269600,info@develes.ru,"https://www.1c-bitrix.ru/upload/iblock/13d/03ny5w20hn9nibamrzzifv7pkffx6l6b/Screenshot_3 (1).jpg",/partners/partner/20105526/,ru,2026-06-23T16:12:43+00:00
25476960,КРОНА,https://b24-5ucq3b.bitrix24site.ru/,+79104061680,ip_krez@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/2fa/zih5516ek029ee6zvgmfnv4h7xewb4cw/Крона лого 2.png",/partners/partner/25476960/,ru,2026-06-23T16:12:45+00:00
16423242,BX365,https://bx365.ru/,"+7 (951) 203-57-01",support@bx365.ru,https://www.1c-bitrix.ru/upload/iblock/178/q4vtiqeahdcrfxvgs2g2fbl1g43you85/bx365.png,/partners/partner/16423242/,ru,2026-06-23T16:12:47+00:00
23131272,Prof-IT,https://prof-it.art/,+79937333534,info@prof-it.art,https://www.1c-bitrix.ru/upload/iblock/ff1/vmj1f67izjfvkc1y3we7bxn0j5wx7t6l/resized_avatar_135x135.png,/partners/partner/23131272/,ru,2026-06-23T16:12:50+00:00
15340952,"UNCLE DIGITAL",https://uncle.digital/,"+7 (345) 256-45-77",my@uncle.digital,https://www.1c-bitrix.ru/upload/iblock/c74/56ym8lsetfntyoqg49dd4jprfba58ihw/light.png,/partners/partner/15340952/,ru,2026-06-23T16:12:52+00:00
15758782,"MinMax Media",http://minmaxmedia.ru/,+79319686618,info@minmaxmedia.ru,https://www.1c-bitrix.ru/upload/iblock/7fb/wa7aogabe4l22x3sha4uqjosvg24sw44/МММ.jpg,/partners/partner/15758782/,ru,2026-06-23T16:12:57+00:00
164292,ЮниВеб,https://uniofweb.ru,"8 (4872) 71-14-12",info@uniofweb.ru,https://www.1c-bitrix.ru/upload/iblock/7f6/t3oioti7dhtbceqtiqznhwhd5sqw32xo/150x68.jpg,/partners/partner/164292/,ru,2026-06-23T16:12:59+00:00
887479,Бисквит,https://bskvt.ru,"+7 (383) 291-51-53",privet@bskvt.ru,https://www.1c-bitrix.ru/upload/iblock/bef/xmtthh8y1bahgmnd366hv2ir8txtisnb/logo-175-60.png,/partners/partner/887479/,ru,2026-06-23T16:13:02+00:00
18345796,ITM,https://itm.bitrix24site.ru/,"+7 (812) 214-22-02",itm-bit@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/f67/w26qq0bs9pjowsmkkv50z6qhrm6m07cv/222222.png,/partners/partner/18345796/,ru,2026-06-23T16:13:04+00:00
24149868,Skillwood,https://skillwood.academy/,"+7 (861) 213-97-07",info@skillwood.academy,"https://www.1c-bitrix.ru/upload/iblock/e63/brm7b2hja864pym2cskr88ip0dnxkype/WhatsApp Image 2025-01-28 at 09.58.35.jpeg",/partners/partner/24149868/,ru,2026-06-23T16:13:06+00:00
1127463,GuruLabs,https://gurulabs.ru,"8 (499) 677-56-53",info@gurulabs.ru,https://www.1c-bitrix.ru/upload/iblock/e22/Logo_403x80.png,/partners/partner/1127463/,ru,2026-06-23T16:13:09+00:00
10729323,"Буренко PRO",https://burenko-pro.ru,+79780326050,yul.burenko@gmail.com,https://www.1c-bitrix.ru/upload/iblock/cfa/лого2.jpg,/partners/partner/10729323/,ru,2026-06-23T16:13:11+00:00
13754758,"Навигатор СРМ",https://навигатор-срм.рф,+79257752294,76543210@mail.ru,https://www.1c-bitrix.ru/upload/iblock/25f/6m00xzs8k0dpmi4juuzw96wuvh8fkuzn/компас.jpg,/partners/partner/13754758/,ru,2026-06-23T16:13:13+00:00
66837,Система+,https://anapab24.bitrix24.site/,+79184313521,1с@anapa1c.ru,"https://www.1c-bitrix.ru/upload/iblock/f86/Лого сайт.png",/partners/partner/66837/,ru,2026-06-23T16:13:16+00:00
7775471,НАВИГАТОР,https://www.naviservice24.ru,"+7 (499) 577 04 16",info@nvg247.ru,https://www.1c-bitrix.ru/upload/iblock/b02/Лого_НС_цветной_основной_PNG_175.png,/partners/partner/7775471/,ru,2026-06-23T16:13:18+00:00
17857356,Софтброкер-НН,https://softbroker-nn.ru/,+7(831)429-00-30,dir@softbroker-nn.ru,https://www.1c-bitrix.ru/upload/iblock/f3f/6kh7jyxh4a6x3n3a4xxzq1p85omtxif7/imgonline-com-ua-Resize-aXLws1zikkGOt.jpg,/partners/partner/17857356/,ru,2026-06-23T16:13:20+00:00
2025329,"Быстрый хостинг Джихост",https://jehost.ru,"+7 (812) 237-34-77",support@jehost.ru,https://www.1c-bitrix.ru/upload/iblock/811/rwh07asqdmzvzvy4t5ums5q72lvrnn35/logo_bitrix.png,/partners/partner/2025329/,ru,2026-06-23T16:13:23+00:00
16842066,"Дакс Групп",https://daxgroup.ru/,"8 4012 999-101",sale@daxgroup.ru,https://www.1c-bitrix.ru/upload/iblock/dcb/anzfjvqsi4ri8i705f4yy64r0i1s9plz/dax_logo_l.png,/partners/partner/16842066/,ru,2026-06-23T16:13:28+00:00
8881011,Re:activno,https://re-activno.ru/,+7841246-14-15,info@re-activno.ru,"https://www.1c-bitrix.ru/upload/iblock/f78/obn0nx60hzuzpwe8k3ci4dbyd7u18ged/Logo_type 1-1.png",/partners/partner/8881011/,ru,2026-06-23T16:13:30+00:00
12451872,Digital4Biz,https://digital4biz.ru/,"+7 (913) 933-45-44",team@digital4biz.ru,https://www.1c-bitrix.ru/upload/iblock/b8d/3grdrvrh0ydvoam1wzciredrlk8403a8/logo_b24.png,/partners/partner/12451872/,ru,2026-06-23T16:13:32+00:00
12713228,"ARS CREATIVE",https://ars-creative.ru/,"+7 (343) 226-41-43",ar@ars-creative.ru,https://www.1c-bitrix.ru/upload/iblock/b53/ars.jpg,/partners/partner/12713228/,ru,2026-06-23T16:13:35+00:00
12257504,Kamensky-lab,https://kamensky-lab.ru,"+7 (909) 653-15-21",info@kamensky-lab.ru,https://www.1c-bitrix.ru/upload/iblock/0f2/0lmtc2p5j4gr9riqstpqz9fk8lbchlis/Kamensky-lab_logo_horizont_bitrix.png,/partners/partner/12257504/,ru,2026-06-23T16:13:37+00:00
21129334,"Global Trends",https://g-trends.ru/,+79114191840,mad.18@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/e41/ykn2l27553wwdhoctrcgisdjxvjnkjp5/GTrends_бф.jpg,/partners/partner/21129334/,ru,2026-06-23T16:13:39+00:00
21983440,Omnybox,https://omnybox.ru,89250371427,hello@omnybox.ru,"https://www.1c-bitrix.ru/upload/iblock/631/n39niakhlrtpjkg3706c871he3ruiuio/Без заголовка.png",/partners/partner/21983440/,ru,2026-06-23T16:13:42+00:00
3242,"Cetera Labs",https://www.cetera.ru,"+7 (499) 404-10-05",welcome@cetera.ru,https://www.1c-bitrix.ru/upload/iblock/98d/cetera-logo-300.png,/partners/partner/3242/,ru,2026-06-23T16:13:44+00:00
17063690,GoodOffer,https://go-crm24.ru/,+79646355177,crm@goodoffer.club,"https://www.1c-bitrix.ru/upload/iblock/eb3/g6ak3tlopqoovq4l9kkr8tgloqvwjpit/Сокращенный логотип.jpg",/partners/partner/17063690/,ru,2026-06-23T16:13:47+00:00
17294430,ТендерВест,https://tender-vest.ru/,89065888148,info@tender-vest.ru,"https://www.1c-bitrix.ru/upload/iblock/2d3/mhrbbflagocagutqgki949x1is5od16o/Лого ТендерВест полный 180_60(2)(1).png",/partners/partner/17294430/,ru,2026-06-23T16:13:49+00:00
302481,"One Touch",https://one-touch.ru,"+7 (499) 577-00-64",one@one-touch.ru,https://www.1c-bitrix.ru/upload/iblock/6bf/6mwr7ef5ibe8ot8hocb6b4yqpgkf9zqm/logotype.jpg,/partners/partner/302481/,ru,2026-06-23T16:13:51+00:00
15529302,HorizonCRM,https://horizoncrm.ru/,89202651642,sales@horizoncrm.ru,https://www.1c-bitrix.ru/upload/iblock/4d2/hk4rv5j784sbxexbqkkuegm8jml5zfrl/logo.jpg,/partners/partner/15529302/,ru,2026-06-23T16:13:54+00:00
18429116,CloudCRM,https://внедрение24.рф/,"+7 9785791245",korolev.analyst@ya.ru,https://www.1c-bitrix.ru/upload/iblock/653/esmt02teukgnb6an5e07pmcr5v7rq8jy/imgonline-com-ua-Resize-hO3LnJEAnq.png,/partners/partner/18429116/,ru,2026-06-23T16:13:59+00:00
7674633,Дивейд,https://devade.ru,+79203330849,info@devade.ru,https://www.1c-bitrix.ru/upload/iblock/393/zyevqpcj0ivkzmw9rftboxfpbokd157u/devade_logo.svg,/partners/partner/7674633/,ru,2026-06-23T16:14:01+00:00
16172952,KEYNEX,https://keynex.ru,89236080366,info@keynex.ru,"https://www.1c-bitrix.ru/upload/iblock/2f7/hty8ms06d41znt80bwas36gz30y5cirz/image (19).png",/partners/partner/16172952/,ru,2026-06-23T16:14:03+00:00
16521104,CRM-INTEGRATOR,https://crm-integrator.bitrix24site.ru/,+79021730640,crmintegrator38@gmail.com,https://www.1c-bitrix.ru/upload/iblock/516/wobnemju7dmvdsmlegoufdpk62sz2j75/Логотип.png,/partners/partner/16521104/,ru,2026-06-23T16:14:06+00:00
22091786,"The Knights",https://theknights.ru,+79843333275,hello@theknights.ru,https://www.1c-bitrix.ru/upload/iblock/e6e/dfl746yw1yuwcjzqi6aihkmjoa8yt2vt/the_knights_logo_light_rs.png,/partners/partner/22091786/,ru,2026-06-23T16:14:08+00:00
569161,Baitex,https://baitex.ru,"+7 (495) 414-35-25",mail@baitex.ru,https://www.1c-bitrix.ru/upload/iblock/4fb/931tnjpjcbzfduhmbsu60fmgu15d7v4l/123.png,/partners/partner/569161/,ru,2026-06-23T16:14:11+00:00
7530063,ITM,https://itm24.ru,"+7 (495) 150-64-03",info@itm24.ru,"https://www.1c-bitrix.ru/upload/iblock/846/Лого ITM.png",/partners/partner/7530063/,ru,2026-06-23T16:14:13+00:00
11944196,"Диджитал Эверест",https://digital-everest.ru,84712220669,info@digital-everest.ru,"https://www.1c-bitrix.ru/upload/iblock/717/Лого качество 175-91.png",/partners/partner/11944196/,ru,2026-06-23T16:14:16+00:00
24145786,Aventra,https://aventra.ru/,+79954471575,info@aventra.ru,"https://www.1c-bitrix.ru/upload/iblock/d94/i0g0pq4z8h7y4csvn9q7q2renkeba4bd/Frame 314.png",/partners/partner/24145786/,ru,2026-06-23T16:14:18+00:00
15954722,"Московский Институт продаж",https://www.mip.pw,+7(916)554-77-00,info@mip.pw,"https://www.1c-bitrix.ru/upload/iblock/27a/esssskpeh14waih11g901faybg8b1dmx/Логотип МИП (2).jpg",/partners/partner/15954722/,ru,2026-06-23T16:14:21+00:00
18440576,AG-Group.tech,https://ag-techoweb.ru,"+7 905 036 8836",info@ag-group.tech,"https://www.1c-bitrix.ru/upload/iblock/81a/jjb7juo8aoefmxxiwifxw8fq90diuw1t/Valeri_logo_for_a_young_it_company_with_the_letters_AG_8eb76420-7b69-4f48-b793-77d0a53ecb42 1.png",/partners/partner/18440576/,ru,2026-06-23T16:14:24+00:00
144957,G-tech.pro,https://g-tech.pro/,"+7 999 876-7551",zakaz@g-tech.pro,https://www.1c-bitrix.ru/upload/iblock/832/400х400(fB).png,/partners/partner/144957/,ru,2026-06-23T16:14:26+00:00
11850080,АУДИТОРИЯ,https://au-agency.ru,88462483588,info@au-agency.ru,"https://www.1c-bitrix.ru/upload/iblock/1ab/7i5qx8p3zt4pp08p7isth9bmb436fedn/Лого Фиолет.png",/partners/partner/11850080/,ru,2026-06-23T16:14:31+00:00
5652947,OSA-Digital,https://osa-digital.ru/,79603555737,info@osa-digital.ru,"https://www.1c-bitrix.ru/upload/iblock/dfd/cugyhog5sf33jpgsew4zots3ked2hmiz/Логотип OSA - 135x135.png",/partners/partner/5652947/,ru,2026-06-23T16:14:34+00:00
16898286,"СиЭс ИТ",https://csitltd.ru/,+7(812)3317880,info@csitltd.ru,https://www.1c-bitrix.ru/upload/iblock/c29/l8lcn2gzdsmke13sof4g9pyf2g3tw1m0/csit_logo_h.jpg,/partners/partner/16898286/,ru,2026-06-23T16:14:36+00:00
